PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	VN	VH	DI	D2	L1	L2	L3	EA	SU	DT	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZR	ZA	ZB	ZS	Z9	U1	U2	SN	EI	BN	LA	AS	AC	CG	DG	C1	C3	EC	DE	DA	UT	PM	
J	Chen, Stephanie T.; Smith, Selena Y.; Sheldon, Nathan D.; Stroemberg, Caroline A. E.				Sheldon, Nathan D/K-6717-2015; Smith, Selena Y/I-6259-2012	Sheldon, Nathan D/0000-0003-3371-0036; Smith, Selena Y/0000-0002-5923-0404; Stromberg, Caroline A. E./0000-0003-0612-0305			Regional-scale variability in the spread of grasslands in the late Miocene								PALAEOGEOGRAPHY PALAEOCLIMATOLOGY PALAEOECOLOGY				437				42	52				10.1016/j.palaeo.2015.07.020							Article	NOV 1 2015	2015										31	0	0	0	19	0	31			0031-0182	1872-616X											2015-11-01	WOS:000361074100005		
J	Duke, Hilary; Pargeter, Justin				Pargeter, Justin/AAG-8136-2019; Pargeter, Justin/HZH-8226-2023	Duke, Hilary/0000-0001-9712-1105; Pargeter, Justin/0000-0001-6536-8568			WEAVING SIMPLE SOLUTIONS TO COMPLEX PROBLEMS: AN EXPERIMENTAL STUDY OF SKILL IN BIPOLAR COBBLE-SPLITTING								LITHIC TECHNOLOGY				40	4			349	365				10.1179/2051618515Y.0000000016							Article	NOV 2015	2015										25	1	0	0	6	0	26			0197-7261	2051-6185											2016-03-09	WOS:000370349400005		
J	Filibeck, Goffredo; Adams, Jonathan; Brunetti, Michele; Di Filippo, Alfredo; Rosati, Leonardo; Scoppola, Anna; Piovesan, Gianluca				Di Filippo, Alfredo/G-1794-2010; brunetti, michele/A-2447-2011; Piovesan, Gianluca/C-2720-2008	Di Filippo, Alfredo/0000-0001-5863-8339; brunetti, michele/0000-0003-3487-2221; Piovesan, Gianluca/0000-0002-3214-0839; FILIBECK, Goffredo/0000-0002-4187-9467; Adams, Jonathan/0000-0001-7954-8332			Tree ring ecological signal is consistent with floristic composition and plant indicator values in Mediterranean Fagus sylvatica forests								JOURNAL OF ECOLOGY				103	6			1580	1593				10.1111/1365-2745.12478							Article	NOV 2015	2015										13	0	0	0	14	0	14			0022-0477	1365-2745											2015-11-01	WOS:000363339300021		
J	Krause, Sascha; Niklaus, Pascal A.; Morcillo, Sara Badwan; Franke, Marion Meima; Lueke, Claudia; Reim, Andreas; Bodelier, Paul L. E.				Bodelier, Paul L/A-9591-2011; Niklaus, Pascal A/G-5786-2010; Krause, Sascha Marc Bernd/AAJ-2706-2020; Bodelier, Paul/AAF-8353-2020; KNAW, NIOO-KNAW/A-4320-2012	Bodelier, Paul L/0000-0002-5757-5572; Niklaus, Pascal A/0000-0002-2360-1357; Krause, Sascha Marc Bernd/0000-0001-8403-1514; Bodelier, Paul/0000-0002-5757-5572; KNAW, NIOO-KNAW/0000-0002-3835-159X			Compositional and functional stability of aerobic methane consuming communities in drained and rewetted peat meadows								FEMS MICROBIOLOGY ECOLOGY				91	11					fiv119			10.1093/femsec/fiv119							Article	NOV 2015	2015										4	0	0	0	4	0	4			0168-6496	1574-6941											2015-11-01	WOS:000368430300004	26449384	
J	Perez, Marta; Fyfe, Ralph M.; Charman, Dan J.; Gehrels, W. Roland				Charman, Dan J/K-9303-2014; Gehrels, Roland/ABB-2625-2021	Charman, Dan J/0000-0003-3464-4536; /0000-0002-5676-008X			Later Holocene vegetation history of the Isles of Scilly, UK: coastal influence and human land use in a small island context								JOURNAL OF QUATERNARY SCIENCE				30	8			764	778				10.1002/jqs.2810							Article	NOV 2015	2015										8	0	0	0	7	0	8			0267-8179	1099-1417											2015-11-01	WOS:000367660900005		
J	Pouteau, Robin; Trueba, Santiago; Feild, Taylor S.; Isnard, Sandrine				Isnard, Sandrine/L-2216-2017	Trueba, Santiago/0000-0001-8218-957X			New Caledonia: a Pleistocene refugium for rain forest lineages of relict angiosperms								JOURNAL OF BIOGEOGRAPHY				42	11			2062	2077				10.1111/jbi.12581							Article	NOV 2015	2015										29	0	0	0	28	0	30			0305-0270	1365-2699											2015-11-01	WOS:000362833700004		
J	Reed, Denne; Barr, W. Andrew; Mcpherron, Shannon P.; Bobe, Rene; Geraads, Denis; Wynn, Jonathan G.; Alemseged, Zeresenay				GERAADS, Denis/AAC-7241-2021; McPherron, Shannon P/C-9958-2010; Geraads, Denis/AAY-6051-2020	GERAADS, Denis/0000-0003-2475-8011; McPherron, Shannon P/0000-0002-2063-468X; Barr, Andrew/0000-0001-9763-6440; Bobe, Rene/0000-0001-9059-2203			Digital data collection in paleoanthropology								EVOLUTIONARY ANTHROPOLOGY				24	6			238	249				10.1002/evan.21466							Article	NOV-DEC 2015	2015										16	0	0	0	11	2	18			1060-1538	1520-6505											2015-11-01	WOS:000366584600006	26662947	
J	Straw, Nigel A.; Tilbury, Christine; Fielding, Nick J.; Williams, David T.; Cull, Thomas								Timing and duration of the life cycle of Asian longhorn beetle Anoplophora glabripennis (Coleoptera: Cerambycidae) in southern England								AGRICULTURAL AND FOREST ENTOMOLOGY				17	4			400	411				10.1111/afe.12120							Article	NOV 2015	2015										19	1	0	0	16	0	21			1461-9555	1461-9563											2015-11-01	WOS:000363203900007		
J	Tulowiecki, Stephen J.; Larsen, Chris P. S.				Larsen, Chris P. S./N-8976-2014	Larsen, Chris P. S./0000-0002-1916-5943; Tulowiecki, Stephen/0000-0002-6787-0962			Native American impact on past forest composition inferred from species distribution models, Chautauqua County, New York								ECOLOGICAL MONOGRAPHS				85	4			557	581				10.1890/14-2259.1							Article	NOV 2015	2015										25	0	0	0	22	0	26			0012-9615	1557-7015											2015-12-09	WOS:000364962200004		
J	Viehweider, Barbara; Lutz, Joachim; Oeggl, Klaus				Oeggl, Klaus Dieter/K-3041-2019	Oeggl, Klaus Dieter/0000-0002-9107-0658			Late-Holocene land use changes caused by exploitation in the mining region of Kitzbuhel (Tyrol, Austria)								VEGETATION HISTORY AND ARCHAEOBOTANY				24	6			711	729				10.1007/s00334-015-0527-x							Article	NOV 2015	2015										13	0	0	0	6	0	13			0939-6314	1617-6278											2016-01-13	WOS:000367069900005		
J	Aranbarri, Josu; Gonzalez-Samperiz, Penelope; Iriarte, Eneko; Moreno, Ana; Rojo-Guerra, Manuel; Pena-Chocarro, Leonor; Valero-Garces, Bias; Leunda, Maria; Garcia-Prieto, Eduardo; Sevilla-Callejo, Miguel; Gil-Romera, Graciela; Magri, Donatella; Rodriguez-Lazaro, Julio				Aranbarri, Josu/V-3005-2019; Iriarte, Eneko/L-4707-2014; GONZALEZ-SAMPERIZ, PENELOPE/H-4212-2015; Rojo-Guerra, Manuel Ángel/AAB-6968-2019; Garcés, Blas L Valero/L-4246-2014; Chocarro, Leonor Peña/N-7599-2019; Callejo, Miguel Sevilla/AAW-7495-2020; Rodriguez-Lazaro, Julio/F-8583-2016; Gil-Romera, Graciela/C-9262-2016; Magri, Donatella/E-8885-2011; Moreno, Ana/AAB-5761-2019	Aranbarri, Josu/0000-0002-4903-9593; Iriarte, Eneko/0000-0001-8365-5616; Rojo-Guerra, Manuel Ángel/0000-0002-9317-8654; Garcés, Blas L Valero/0000-0003-2214-7057; Chocarro, Leonor Peña/0000-0002-7807-8778; Callejo, Miguel Sevilla/0000-0003-1856-4659; Rodriguez-Lazaro, Julio/0000-0002-7437-6110; Gil-Romera, Graciela/0000-0001-5726-2536; Magri, Donatella/0000-0001-7254-593X; Moreno, Ana/0000-0001-7357-584X; Leunda, Maria/0000-0002-9186-3121; Gonzalez-Samperiz, Penelope/0000-0002-5097-1468			Human-landscape interactions in the Conquezuela-Ambrona Valley (Soria, continental Iberia): From the early Neolithic land use to the origin of the current oak woodland								PALAEOGEOGRAPHY PALAEOCLIMATOLOGY PALAEOECOLOGY				436				41	57				10.1016/j.palaeo.2015.06.030							Article	OCT 15 2015	2015										20	0	0	0	12	0	20			0031-0182	1872-616X											2015-09-09	WOS:000359874900004		
J	Barth, Molly A. F.; Larson, Andrew J.; Lutz, James A.				Lutz, James/AAA-9574-2019; Lutz, James/HZL-7641-2023	Lutz, James/0000-0002-2560-0710			A forest reconstruction model to assess changes to Sierra Nevada mixed-conifer forest during the fire suppression era								FOREST ECOLOGY AND MANAGEMENT				354				104	118				10.1016/j.foreco.2015.06.030							Article	OCT 15 2015	2015										31	0	0	0	29	0	32			0378-1127	1872-7042											2015-10-22	WOS:000362058800012		
J	Primicia, Irantzu; Camarero, Jesus Julio; Janda, Pavel; Cada, Vojtech; Morrissey, Robert C.; Trotsiuk, Volodymyr; Bace, Radek; Teodosiu, Marius; Svoboda, Miroslav				Bace, Radek/N-2228-2014; Teodosiu, Marius/D-9946-2012; Čada, Vojtěch/J-4726-2019; Bače, Radek/AAI-2200-2021; Svoboda, Miroslav/E-6860-2010; Camarero, J. Julio/A-8602-2013; Trotsiuk, Volodymyr/HKN-4632-2023; Trotsiuk, Volodymyr/AAO-7894-2020; Janda, Pavel/F-1190-2017; Primicia, Irantzu/M-1653-2014	Bace, Radek/0000-0001-6872-1355; Čada, Vojtěch/0000-0002-3922-2108; Bače, Radek/0000-0001-6872-1355; Svoboda, Miroslav/0000-0003-4050-3422; Camarero, J. Julio/0000-0003-2436-2922; Trotsiuk, Volodymyr/0000-0002-8363-656X; Janda, Pavel/0000-0003-4732-6908; Primicia, Irantzu/0000-0003-2909-5579; Morrissey, Robert/0000-0002-0665-5935			Age, competition, disturbance and elevation effects on tree and stand growth response of primary Picea abies forest to climate								FOREST ECOLOGY AND MANAGEMENT				354				77	86				10.1016/j.foreco.2015.06.034							Article	OCT 15 2015	2015										88	7	0	0	61	1	95			0378-1127	1872-7042											2015-10-15	WOS:000362058800009		
J	Allen, Kathryn J.; Lee, Greg; Ling, Fiona; Allie, Stuart; Willis, Mark; Baker, Patrick J.				Allen, Kathryn/AAH-8535-2019; Ling, Fiona/AAV-9315-2020; Allen, Katrina/I-4361-2018; Stetler-Stevenson, William/AAE-3501-2020	Allen, Kathryn/0000-0002-8403-4552; Ling, Fiona/0000-0003-2357-3779; Allen, Katrina/0000-0002-1921-4493; Stetler-Stevenson, William/0000-0002-5500-5808; Allie, Stuart/0000-0002-7111-6911; Baker, Patrick/0000-0002-6560-7124			Palaeohydrology in climatological context: Developing the case for use of remote predictors in Australian streamflow reconstructions								APPLIED GEOGRAPHY				64				132	152				10.1016/j.apgeog.2015.09.007							Article	OCT 2015	2015										7	0	0	0	2	0	7			0143-6228	1873-7730											2015-12-30	WOS:000366225000013		
J	de Lafontaine, Guillaume; Prunier, Julien; Gerardi, Sebastien; Bousquet, Jean				de Lafontaine, Guillaume/D-1277-2011	de Lafontaine, Guillaume/0000-0001-6889-1733			Tracking the progression of speciation: variable patterns of introgression across the genome provide insights on the species delimitation between progenitor-derivative spruces (Picea mariana x P-rubens)								MOLECULAR ECOLOGY				24	20			5229	5247				10.1111/mec.13377							Review	OCT 2015	2015										29	0	0	0	27	0	29			0962-1083	1365-294X											2015-11-11	WOS:000363273100012	26346701	
J	Eiserhardt, Wolf L.; Borchsenius, Finn; Sandel, Brody; Kissling, W. Daniel; Svenning, Jens-Christian				Sandel, Brody/I-8009-2013; Svenning, Jens-Christian/C-8977-2012; Eiserhardt, Wolf L./D-7677-2011	Svenning, Jens-Christian/0000-0002-3415-0862; Eiserhardt, Wolf L./0000-0002-8136-5233			Late Cenozoic climate and the phylogenetic structure of regional conifer floras world-wide								GLOBAL ECOLOGY AND BIOGEOGRAPHY				24	10			1136	1148				10.1111/geb.12350							Article	OCT 2015	2015										16	2	0	0	12	0	18			1466-822X	1466-8238											2015-10-28	WOS:000362796200004		
J	Groenendijk, Peter; van der Sleen, Peter; Vlam, Mart; Bunyavejchewin, Sarayudh; Bongers, Frans; Zuidema, Pieter A.				Bunyavejchewin, Sarayudh/P-1529-2017; Zuidema, Pieter A/C-8951-2009; Groenendijk, Peter/P-1572-2014	Bunyavejchewin, Sarayudh/0000-0002-1976-5041; Zuidema, Pieter A/0000-0001-8100-1168; Groenendijk, Peter/0000-0003-2752-6195; Van der Sleen, Peter/0000-0003-2613-2530			No evidence for consistent long-term growth stimulation of 13 tropical tree species: results from tree-ring analysis								GLOBAL CHANGE BIOLOGY				21	10			3762	3776				10.1111/gcb.12955							Article	OCT 2015	2015										36	1	0	0	31	0	37			1354-1013	1365-2486											2015-10-01	WOS:000360994500017	25917997	
J	Kaiser, Knut; Heinrich, Ingo; Heine, Iris; Natkhin, Marco; Dannowski, Ralf; Lischeid, Gunnar; Schneider, Thomas; Henkel, Johanna; Mister, Mathias; Heussner, Karl-Uwe; Bens, Oliver; Chmieleski, Jana				Lischeid, Gunnar/F-9383-2016; Lischeid, Gunnar/AAA-5720-2022	Lischeid, Gunnar/0000-0003-3700-6062; Lischeid, Gunnar/0000-0003-3700-6062; Kaiser, Knut/0000-0002-5080-6075; Dannowski, Ralf/0000-0002-9331-672X; Bens, Oliver/0000-0003-3872-0081			Multi-decadal lake-level dynamics in north-eastern Germany as derived by a combination of gauging, proxy-data and modelling								JOURNAL OF HYDROLOGY				529		SI		584	599				10.1016/j.jhydrol.2014.12.057							Article	OCT 2015	2015										12	0	0	0	6	0	12			0022-1694	1879-2707											2015-10-01	WOS:000364249000015		
J	Laceby, John Patrick; McMahon, Joe; Evrard, Olivier; Olley, Jon				Evrard, Olivier/E-5076-2011	Evrard, Olivier/0000-0002-3503-6543; McMahon, Joseph/0000-0001-5479-7842; Laceby, John Patrick/0000-0003-4066-8737			A comparison of geological and statistical approaches to element selection for sediment fingerprinting								JOURNAL OF SOILS AND SEDIMENTS				15	10			2117	2131				10.1007/s11368-015-1111-9							Article	OCT 2015	2015										52	1	0	0	35	1	53			1439-0108	1614-7480											2015-10-01	WOS:000361059500007		
J	Orzechowski, Emily A.; Lockwood, Rowan; Byrnes, Jarrett E. K.; Anderson, Sean C.; Finnegan, Seth; Finkel, Zoe V.; Harnik, Paul G.; Lindberg, David R.; Liow, Lee Hsiang; Lotze, Heike K.; McClain, Craig R.; McGuire, Jenny L.; O'Dea, Aaron; Pandolfi, John M.; Simpson, Carl; Tittensor, Derek P.				Tittensor, Derek P./AAV-1117-2021; McGuire, Jenny L./G-8819-2011; Simpson, Carl/E-7140-2010; Anderson, Sean C./AFN-3267-2022; /AAL-3738-2021; McClain, Craig R/A-4031-2009; Lindberg, David R/D-8138-2011; Liow, Lee Hsiang/E-3481-2010; O'Dea, Aaron/D-4114-2011; Finkel, Zoe V/B-9626-2008; Pandolfi, John M/A-3121-2009	Tittensor, Derek P./0000-0002-9550-3123; McGuire, Jenny L./0000-0002-0663-6902; Anderson, Sean C./0000-0001-9563-1937; Liow, Lee Hsiang/0000-0002-3732-6069; Finkel, Zoe V/0000-0003-4212-3917; Pandolfi, John M/0000-0003-3047-6694; McClain, Craig/0000-0003-0574-428X; Byrnes, Jarrett/0000-0002-9791-9472; Harnik, Paul G./0000-0001-6931-9931; Lotze, Heike/0000-0001-6258-1304; O'Dea, Aaron/0000-0001-5495-4764; Simpson, Carl/0000-0003-0719-4437			Marine extinction risk shaped by trait-environment interactions over 500 million years								GLOBAL CHANGE BIOLOGY				21	10			3595	3607				10.1111/gcb.12963							Article	OCT 2015	2015										28	0	0	0	24	0	27			1354-1013	1365-2486											2015-10-01	WOS:000360994500004	26190141	
J	Yang, Jian; Spicer, Robert A.; Spicer, Teresa E. V.; Arens, Nan Crystal; Jacques, Frederic M. B.; Su, Tao; Kennedy, Elizabeth M.; Herman, Alexei B.; Steart, David C.; Srivastava, Gaurav; Mehrotra, Rakesh C.; Valdes, Paul J.; Mehrotra, Naresh C.; Zhou, Zhe-Kun; Lai, Jiang-Shan				Herman, Alexei/AAH-3545-2019; Lai, Jiangshan/HMP-3513-2023; Srivastava, Gaurav/A-1384-2019; Su, Tao/T-4411-2019; Valdes, Paul J/C-4129-2013; Jacques, Frederic MB/G-5009-2011; Zhou, Zhekun/G-5281-2011; Valdes, Paul/T-2004-2019	Srivastava, Gaurav/0000-0001-7498-4338; Su, Tao/0000-0002-9148-6127; Jacques, Frederic MB/0000-0002-7539-9218; Zhou, Zhekun/0000-0002-0710-2128; Valdes, Paul/0000-0002-1902-3283; Kennedy, Elizabeth/0000-0002-1989-779X			Leaf form-climate relationships on the global stage: an ensemble of characters								GLOBAL ECOLOGY AND BIOGEOGRAPHY				24	10			1113	1125				10.1111/geb.12334							Article	OCT 2015	2015										72	3	1	0	45	0	76			1466-822X	1466-8238											2015-10-01	WOS:000362796200002		
J	Zhang, Enlou; Sun, Weiwei; Zhao, Cheng; Wang, Yongbo; Xue, Bin; Shen, Ji					Zhang, Enlou/0000-0002-8057-7760			Linkages between climate, fire and vegetation in southwest China during the last 18.5 ka based on a sedimentary record of black carbon and its isotopic composition								PALAEOGEOGRAPHY PALAEOCLIMATOLOGY PALAEOECOLOGY				435				86	94				10.1016/j.palaeo.2015.06.004							Article	OCT 1 2015	2015										45	9	0	0	21	0	54			0031-0182	1872-616X											2015-10-01	WOS:000359963500007		
J	Fournier, Bertrand; Lara, Enrique; Jassey, Vincent E. J.; Mitchell, Edward A. D.				Jassey, Vincent/Z-3002-2019; Mitchell, Edward AD/B-7259-2013; Fournier, Bertrand/O-8650-2016; Lara, Enrique/N-3679-2017	Jassey, Vincent/0000-0002-1450-2437; Mitchell, Edward AD/0000-0003-0358-506X; Fournier, Bertrand/0000-0002-7106-6109; Lara, Enrique/0000-0001-8500-522X			Functional traits as a new approach for interpreting testate amoeba palaeo-records in peatlands and assessing the causes and consequences of past changes in species composition								HOLOCENE				25	9			1375	1383				10.1177/0959683615585842							Article	SEP 2015	2015										42	0	0	0	34	0	42			0959-6836	1477-0911											2015-09-01	WOS:000360004500001		
J	Pachzelt, Adrian; Forrest, Matthew; Rammig, Anja; Higgins, Steven I.; Hickler, Thomas				Hickler, Thomas/S-6287-2016; Higgins, Steven I/A-5138-2012	Hickler, Thomas/0000-0002-4668-7552; Higgins, Steven I/0000-0001-5695-9665; Pachzelt, Adrian/0000-0003-3748-3766; Rammig, Anja/0000-0001-5425-8718			Potential impact of large ungulate grazers on African vegetation, carbon storage and fire regimes								GLOBAL ECOLOGY AND BIOGEOGRAPHY				24	9			991	1002				10.1111/geb.12313							Article	SEP 2015	2015										35	0	0	0	23	0	35			1466-822X	1466-8238											2015-09-01	WOS:000359867400001		
J	Peros, Matthew; Gregory, Braden; Matos, Felipe; Reinhardt, Eduard; Desloges, Joseph								Late-Holocene record of lagoon evolution, climate change, and hurricane activity from southeastern Cuba								HOLOCENE				25	9			1483	1497				10.1177/0959683615585844							Article	SEP 2015	2015										23	0	0	0	17	0	23			0959-6836	1477-0911											2015-09-01	WOS:000360004500010		
J	Reinhart, Katrinka								Ritual feasting and empowerment at Yanshi Shangcheng								JOURNAL OF ANTHROPOLOGICAL ARCHAEOLOGY				39				76	109				10.1016/j.jaa.2015.01.001							Article	SEP 2015	2015										14	0	0	0	1	0	14			0278-4165	1090-2686											2015-09-09	WOS:000359878600007		
J	Silva, Fabio; Stevens, Chris J.; Weisskopf, Alison; Castillo, Cristina; Qin, Ling; Bevan, Andrew; Fuller, Dorian Q.				Fuller, Dorian/AAF-7400-2019; Fuller, Dorian Q/C-1908-2008	Fuller, Dorian/0000-0002-4859-080X; Fuller, Dorian Q/0000-0002-4859-080X; Stevens, Chris/0000-0002-2669-5715; Silva, Fabio/0000-0003-1368-6331			Modelling the Geographical Origin of Rice Cultivation in Asia Using the Rice Archaeological Database								PLOS ONE				10	9					e0137024			10.1371/journal.pone.0137024							Article	SEP 1 2015	2015										75	14	0	0	35	0	83			1932-6203												2015-09-01	WOS:000360437700083	26327225	
J	Harbert, Robert S.; Nixon, Kevin C.				Harbert, Rob/O-4380-2019	Harbert, Rob/0000-0002-1714-5033			Climate reconstruction analysis using coexistence likelihood estimation (CRACLE): A method for the estimation of climate using vegetation								AMERICAN JOURNAL OF BOTANY				102	8			1277	1289				10.3732/ajb.1400500							Article	AUG 2015	2015										32	3	0	0	13	0	35			0002-9122	1537-2197											2015-08-01	WOS:000360208700007	26290551	
J	Knor, Stanislav; Kvacek, Zlatko; Wappler, Torsten; Prokop, Jakub				Prokop, Jakub/B-1432-2008; Wappler, Torsten/P-6831-2019; Wappler, Torsten/D-4287-2011; Kvaček, Zlatko/I-7936-2017	Prokop, Jakub/0000-0001-6996-7832; Wappler, Torsten/0000-0003-1592-0988; Wappler, Torsten/0000-0003-1592-0988; Kvaček, Zlatko/0000-0002-8674-673X			Diversity, taphonomy and palaeoecology of plant-arthropod interactions in the lower Miocene (Burdigalian) in the Most Basin in north-western Bohemia (Czech Republic)								REVIEW OF PALAEOBOTANY AND PALYNOLOGY				219				52	70				10.1016/j.revpalbo.2015.03.004							Article	AUG 2015	2015										9	0	0	0	6	0	10			0034-6667	1879-0615											2015-07-29	WOS:000357352000004		
J	Nieto-Lugilde, Diego; Maguire, Kaitlin C.; Blois, Jessica L.; Williams, John W.; Fitzpatrick, Matthew C.				Nieto Lugilde, Diego/A-2617-2009; Fitzpatrick, Matthew/ABC-1930-2020; Blois, Jessica/G-5893-2011; Fitzpatrick, Matt/F-7620-2010	Nieto Lugilde, Diego/0000-0003-4135-2881; Fitzpatrick, Matthew/0000-0003-1911-8407; Blois, Jessica/0000-0003-4048-177X; Fitzpatrick, Matt/0000-0003-1911-8407			Close agreement between pollen-based and forest inventory-based models of vegetation turnover								GLOBAL ECOLOGY AND BIOGEOGRAPHY				24	8			905	916				10.1111/geb.12300							Article	AUG 2015	2015										13	0	0	0	11	1	13			1466-822X	1466-8238											2015-08-09	WOS:000357855700004		
