PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	VN	VH	DI	D2	L1	L2	L3	EA	SU	DT	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZR	ZA	ZB	ZS	Z9	U1	U2	SN	EI	BN	LA	AS	AC	CG	DG	C1	C3	EC	DE	DA	UT	PM	
J	Pineda, Antonio; Caceres, Isabel; Saladie, Palmira; Huguet, Rosa; Morales, Juan I.; Rosas, Antonio; Vallverdu, Josep				Cáceres, Isabel/G-2636-2015; Morales, Juan Ignacio/Z-1593-2019; Saladie, Palmira/AAR-7932-2020; Poch, Josep Vallverdú i/B-7121-2014; Morales, Juan/C-2603-2014; Rosas, Antonio/D-9742-2016; Saladie, Palmira/G-4019-2015	Cáceres, Isabel/0000-0001-8487-2591; Morales, Juan Ignacio/0000-0002-8253-414X; Poch, Josep Vallverdú i/0000-0002-3177-3263; Morales, Juan/0000-0002-8253-414X; Rosas, Antonio/0000-0002-5829-9952; Pineda Alcala, Antonio/0000-0002-3767-8590; Saladie, Palmira/0000-0002-1730-8461			Tumbling effects on bone surface modifications (BSM): An experimental application on archaeological deposits from the Barranc de la Boella site (Tarragona, Spain)								JOURNAL OF ARCHAEOLOGICAL SCIENCE				102				35	47				10.1016/j.jas.2018.12.011							Article	FEB 2019	2019										18	1	0	0	3	0	18			0305-4403	1095-9238											2019-03-12	WOS:000460073100004		
J	Poellath, Nadja; Schafberg, Renate; Peters, Joris				Pöllath, Nadja/HII-5219-2022	Pollath, Nadja/0000-0001-8714-467X; Peters, Joris/0000-0003-0894-2628			Astragalar morphology: Approaching the cultural trajectories of wild and domestic sheep applying Geometric Morphometrics								JOURNAL OF ARCHAEOLOGICAL SCIENCE-REPORTS				23				810	821				10.1016/j.jasrep.2018.12.004							Article	FEB 2019	2019										14	0	0	0	2	0	14			2352-409X												2019-04-05	WOS:000462119900069		
J	Ramiadantsoa, Tanjona; Stegner, M. Allison; Williams, John W.; Ives, Anthony R.								The potential role of intrinsic processes in generating abrupt and quasi-synchronous tree declines during the Holocene								ECOLOGY				100	2					e02579			10.1002/ecy.2579							Article	FEB 2019	2019										8	0	0	0	5	0	8			0012-9658	1939-9170											2019-02-15	WOS:000457618800012	30707453	
J	Richardson, Rodney T.; Curtis, Hailey R.; Matcham, Emma G.; Lin, Chia-Hua; Suresh, Sreelakshmi; Sponsler, Douglas B.; Hearon, Luke E.; Johnson, Reed M.				Richardson, Rodney Trey/H-9679-2019; Johnson, Reed M./H-3742-2011	Richardson, Rodney Trey/0000-0002-4443-1705; Johnson, Reed M./0000-0002-2431-0180; Lin, Chia-Hua/0000-0003-4508-7616; Sponsler, Douglas/0000-0002-4892-9332			Quantitative multi-locus metabarcoding and waggle dance interpretation reveal honey bee spring foraging patterns in Midwest agroecosystems								MOLECULAR ECOLOGY				28	3			686	697				10.1111/mec.14975							Article	FEB 2019	2019										31	0	0	0	27	0	32			0962-1083	1365-294X											2019-02-01	WOS:000459485200013	30549365	
J	Trouillier, Mario; van der Maaten-Theunissen, Marieke; Scharnweber, Tobias; Wuerth, David; Burger, Andreas; Schnittler, Martin; Wilmking, Martin				Wilmking, Martin/AAV-9310-2020	Wilmking, Martin/0000-0003-4964-2402; Scharnweber, Tobias/0000-0002-4933-5296; van der Maaten-Theunissen, Marieke/0000-0002-2942-9180			Size mattersa comparison of three methods to assess age- and size-dependent climate sensitivity of trees								TREES-STRUCTURE AND FUNCTION				33	1			183	192				10.1007/s00468-018-1767-z							Article	FEB 2019	2019										40	0	0	0	28	0	40			0931-1890	1432-2285											2019-02-13	WOS:000457471000014		
J	Umbelino, Claudia; Curate, Francisco; Perinha, Andreia; Ferreira, Teresa; Cunha, Eugenia; Bicho, Nuno				Cunha, Eugénia/E-9725-2013; Umbelino, Cláudia/M-2783-2013; Curate, Francisco/AAW-3359-2020	Cunha, Eugénia/0000-0003-2998-371X; Umbelino, Cláudia/0000-0003-4834-7364; Curate, Francisco/0000-0002-0480-209X			Cortical bone loss in a sample of human skeletons from the Muge Shell middens								ARCHAEOLOGICAL AND ANTHROPOLOGICAL SCIENCES				11	2	SI		455	467				10.1007/s12520-016-0402-4							Article	FEB 2019	2019										9	0	0	0	3	0	9			1866-9557	1866-9565											2019-02-01	WOS:000458608900004		
J	Vieira Aragao, Jose Roberto; Groenendijk, Peter; Lisi, Claudio Sergio				Groenendijk, Peter/P-1572-2014; Aragão, José Roberto Vieira/U-6597-2018	Groenendijk, Peter/0000-0003-2752-6195; Aragão, José Roberto Vieira/0000-0001-8035-9635; Lisi, Claudio/0000-0002-2837-2784			Dendrochronological potential of four neotropical dry-forest tree species: Climate-growth correlations in northeast Brazil								DENDROCHRONOLOGIA				53				5	16				10.1016/j.dendro.2018.10.011							Article	FEB 2019	2019										17	2	0	0	14	1	18			1125-7865	1612-0051											2019-01-31	WOS:000456177200002		
J	Rusu, Ioana; Modi, Alessandra; Radu, Claudia; Mircea, Cristina; Vulpoi, Adriana; Dobrinescu, Catalin; Bodolica, Vitalie; Potarniche, Tiberiu; Popescu, Octavian; Caramelli, David; Kelemen, Beatrice				Kelemen, Beatrice/AAK-3413-2021; Radu, Claudia/AAO-2738-2021; Rusu, Ioana/ABC-3264-2020; Vulpoi, Adriana/D-3890-2012; Vulpoi Lazar, Adriana/AAD-1599-2022; Popescu, Octavian/O-2134-2019	Kelemen, Beatrice/0000-0002-2989-2941; Radu, Claudia/0000-0002-5548-9785; Rusu, Ioana/0000-0002-6152-8832; Vulpoi, Adriana/0000-0001-5334-4980; Popescu, Octavian/0000-0002-2597-7155			Mitochondrial ancestry of medieval individuals carelessly interred in a multiple burial from southeastern Romania								SCIENTIFIC REPORTS				9						961			10.1038/s41598-018-37760-8							Article	JAN 30 2019	2019										3	0	0	0	2	0	3			2045-2322												2019-01-30	WOS:000457128700038	30700787	
J	DiNapoli, Robert J.; Lipo, Carl P.; Brosnan, Tanya; Hunt, Terry L.; Hixon, Sean; Morrison, Alex E.; Becker, Matthew				DiNapoli, Robert/AAE-9807-2020; Becker, Matthew W/J-2711-2012; Lipo, Carl/C-9154-2013	Lipo, Carl/0000-0003-4391-3590; Hixon, Sean/0000-0001-6147-7118			Rapa Nui (Easter Island) monument (ahu) locations explained by freshwater sources								PLOS ONE				14	1					e0210409			10.1371/journal.pone.0210409							Article	JAN 10 2019	2019										19	0	0	0	7	0	19			1932-6203												2019-01-25	WOS:000455483000083	30629645	
J	Rascovan, Nicolas; Sjogren, Karl-Goran; Kristiansen, Kristian; Nielsen, Rasmus; Willerslev, Eske; Desnues, Christelle; Rasmussen, Simon				Willerslev, Eske/AAA-5686-2019; Desnues, Christelle/ABG-2910-2021; Nielsen, Rasmus/D-4405-2009; Rasmussen, Simon/AAA-2308-2020; Willerslev, Eske/A-9619-2011; Rascovan, Nicolás/Q-4531-2018; Rasmussen, Simon/G-6258-2016	Desnues, Christelle/0000-0002-2178-0355; Nielsen, Rasmus/0000-0003-0513-6591; Rasmussen, Simon/0000-0001-6323-9041; Willerslev, Eske/0000-0002-7081-6748; Rascovan, Nicolás/0000-0002-2129-5878; Rasmussen, Simon/0000-0001-6323-9041; Sjogren, Karl-Goran/0000-0003-1791-3175			Emergence and Spread of Basal Lineages of Yersinia pestis during the Neolithic Decline								CELL				176	1-2			295	+				10.1016/j.cell.2018.11.005							Article	JAN 10 2019	2019										110	1	1	0	58	0	111			0092-8674	1097-4172											2019-01-10	WOS:000455410800025	30528431	
J	Harris, Alison J. T.; Duggan, Ana T.; Marciniak, Stephanie; Marshall, Ingeborg; Fuller, Benjamin T.; Southon, John; Poinar, Hendrik N.; Grimes, Vaughan				Grimes, Vaughan/AAG-5174-2021; Duggan, Ana T./G-8839-2016	Grimes, Vaughan/0000-0002-2177-3147; Duggan, Ana/0000-0002-2582-2954; Harris, Alison/0000-0001-8017-7188			Dorset Pre-Inuit and Beothuk foodways in Newfoundland, ca. AD 500-1829								PLOS ONE				14	1					e0210187			10.1371/journal.pone.0210187							Article	JAN 7 2019	2019										2	0	0	0	0	0	2			1932-6203												2019-01-22	WOS:000455045900049	30615665	
J	Acksel, Andre; Giani, Luise; Stasch, Carolin; Kuehn, Peter; Eiter, Sebastian; Potthoff, Kerstin; Regier, Tom; Leinweber, Peter				Kühn, Peter/A-9146-2009	Kühn, Peter/0000-0002-4417-5633			Humus-rich topsoils in SW Norway - Molecular and isotopic signatures of soil organic matter as indicators for anthropo-pedogenesis								CATENA				172				831	845				10.1016/j.catena.2018.09.005							Article	JAN 2019	2019										9	0	0	0	4	0	9			0341-8162	1872-6887											2018-11-15	WOS:000449136800074		
J	Adair, E. Carol; Barbieri, Lindsay; Schiavone, Kevin; Darby, Heather M.					Adair, E. Carol/0000-0002-8567-9045			Manure Application Decisions Impact Nitrous Oxide and Carbon Dioxide Emissions during Non-Growing Season Thaws								SOIL SCIENCE SOCIETY OF AMERICA JOURNAL				83	1			163	172				10.2136/sssaj2018.07.0248							Article	JAN-FEB 2019	2019										15	0	0	0	7	0	15			0361-5995	1435-0661											2019-03-07	WOS:000459315800018		
J	Birch, Thomas; Martinon-Torres, Marcos				Martinon-Torres, Marcos/C-2397-2008	Birch, Thomas/0000-0002-4568-9767; Martinon-Torres, Marcos/0000-0003-2124-2837			Shape as a measure of weapon standardisation: From metric to geometric morphometric analysis of the Iron Age 'Havor' lance from Southern Scandinavia								JOURNAL OF ARCHAEOLOGICAL SCIENCE				101				34	51				10.1016/j.jas.2018.11.002							Article	JAN 2019	2019										4	0	0	0	0	0	4			0305-4403	1095-9238											2019-02-13	WOS:000456639000004		
J	Bortolini, Eugenio; Biagetti, Stefano; Frinchillucci, Gianluca; Abukhar, Hussein; Warsame, Ali A.; Madella, Marco				biagetti, stefano/M-4875-2015; Madella, Marco/M-3320-2014	biagetti, stefano/0000-0003-0936-3070; Madella, Marco/0000-0002-9324-1545; BORTOLINI, EUGENIO/0000-0001-6751-5680			Newly found stone cairns in Mudug region, Puntland: a preliminary report								AZANIA-ARCHAEOLOGICAL RESEARCH IN AFRICA				54	1			94	106				10.1080/0067270X.2018.1540214							Article	2019	2019										3	0	0	0	1	0	3			0067-270X	1945-5534											2019-05-08	WOS:000465180100006		
J	Boulanger, Clara; Ingicco, Thomas; Piper, Philip J.; Amano, Noel; Grouard, Sandrine; Ono, Rintaro; Hawkins, Stuart; Pawlik, Alfred F.				Amano, Noel/AGQ-3028-2022; Ingicco, Thomas/AAT-2641-2020; Grouard, Sandrine/ABE-5698-2020; Pawlik, Alfred/J-8999-2019	Amano, Noel/0000-0002-7871-2230; Ingicco, Thomas/0000-0001-5576-5084; Grouard, Sandrine/0000-0002-2101-0879; Pawlik, Alfred/0000-0002-3435-550X; Boulanger, Clara/0000-0002-5358-6477			Coastal Subsistence Strategies and Mangrove Swamp Evolution at Bubog I Rockshelter (Ilin Island, Mindoro, Philippines) from the Late Pleistocene to the mid-Holocene								JOURNAL OF ISLAND & COASTAL ARCHAEOLOGY				14	4			584	604				10.1080/15564894.2018.1531957							Article	2019	2019										11	0	0	0	2	0	11			1556-4894	1556-1828											2019-01-01	WOS:000619450300006		
J	Carleton, W. Christopher; McCauley, Brea; Costopoulos, Andre; Collard, Mark					Carleton, William/0000-0001-7463-8638; Collard, Mark/0000-0002-2725-4989; McCauley, Brea/0000-0002-2413-720X			Agent-based model experiments cast doubt on Dunnell's adaptive waste explanation for cultural elaboration								SCIENCE AND TECHNOLOGY OF ARCHAEOLOGICAL RESEARCH				5	1			1	17				10.1080/20548923.2019.1647648							Article	JAN 1 2019	2019										1	0	0	0	1	0	1			2054-8923												2019-10-04	WOS:000486757500001		
J	Chuang, Richard; Bonhomme, Vincent								Rethinking the dental morphological differences between domestic equids								JOURNAL OF ARCHAEOLOGICAL SCIENCE				101				140	148				10.1016/j.jas.2018.02.020							Article	JAN 2019	2019										11	0	0	0	1	0	11			0305-4403	1095-9238											2019-02-13	WOS:000456639000013		
J	Curate, Francisco; Perinha, Andreia; Silva, Ana Maria; Cunha, Eugenia; Umbelino, Claudia; Nogueira, Catarina				Umbelino, Cláudia/M-2783-2013; Cunha, Eugénia/E-9725-2013; Curate, Francisco/AAW-3359-2020; Silva, Ana Maria/E-6281-2015	Umbelino, Cláudia/0000-0003-4834-7364; Cunha, Eugénia/0000-0003-2998-371X; Curate, Francisco/0000-0002-0480-209X; Silva, Ana Maria/0000-0002-1912-6581			Metacarpal cortical bone loss and osteoporotic fractures in the Coimbra Identified Skeletal Collection								INTERNATIONAL JOURNAL OF OSTEOARCHAEOLOGY				29	1			73	81				10.1002/oa.2717							Article	JAN-FEB 2019	2019										11	0	0	0	7	0	11			1047-482X	1099-1212											2019-01-01	WOS:000459465800007		
J	De Grandpre, Louis; Kneeshaw, Daniel D.; Perigon, Sophie; Boucher, Dominique; Marchand, Maryse; Pureswaran, Deepa; Girardin, Martin P.					De Grandpre, Louis/0000-0002-0368-4597			Adverse climatic periods precede and amplify defoliator-induced tree mortality in eastern boreal North America								JOURNAL OF ECOLOGY				107	1			452	467				10.1111/1365-2745.13012							Article	JAN 2019	2019										27	0	0	0	17	0	27			0022-0477	1365-2745											2019-03-07	WOS:000459070600037		
J	Gleiser, Gabriela; Speziale, Karina L.; Lambertucci, Sergio A.; Hiraldo, Fernando; Tella, Jose L.; Aizen, Marcelo A.				Hiraldo, Fernando/AAA-8314-2019	Aizen, Marcelo/0000-0001-9079-9749; LAMBERTUCCI, SERGIO/0000-0002-2624-2185			Uncoupled Evolution of Male and Female Cone Sizes in an Ancient Conifer Lineage								INTERNATIONAL JOURNAL OF PLANT SCIENCES				180	1			72	80				10.1086/700580							Article	JAN 2019	2019										6	1	0	0	6	0	6			1058-5893	1537-5315											2019-04-10	WOS:000462656400004		
J	Griffiths, Katherine; Winegardner, Amanda K.; Beisner, Beatrix E.; Gregory-Eaves, Irene				Beisner, Beatrix/ABG-7855-2020; Gregory-Eaves, Irene/U-9325-2019	Beisner, Beatrix/0000-0001-6972-6887; Gregory-Eaves, Irene/0000-0002-0380-5061			Cladoceran assemblage changes across the Eastern United States as recorded in the sediments from the 2007 National Lakes Assessment, USA								ECOLOGICAL INDICATORS				96				368	382				10.1016/j.ecolind.2018.08.061							Article	JAN 2019	2019										7	1	0	0	7	0	8			1470-160X	1872-7034											2019-01-01	WOS:000464889600037		
J	Heyerdahl, Emily K.; Loehman, Rachel A.; Falk, Donald A.					Loehman, Rachel/0000-0001-7680-1865			A multi-century history of fire regimes along a transect of mixed-conifer forests in central Oregon, USA								CANADIAN JOURNAL OF FOREST RESEARCH				49	1			76	86				10.1139/cjfr-2018-0193							Article	JAN 2019	2019										16	0	0	0	11	0	16			0045-5067	1208-6037											2019-01-14	WOS:000454715900007		
J	Hillabrand, R. M.; Lieffers, V. J.; Hogg, E. H.; Martinez-Sancho, E.; Menzel, A.; Hacke, U. G.				Menzel, Annette/B-1105-2013; Hacke, Uwe/M-7719-2015	Menzel, Annette/0000-0002-7175-2512; Hacke, Uwe/0000-0001-5983-3582; Hillabrand, Rachel/0000-0002-3166-4104			Functional xylem anatomy of aspen exhibits greater change due to insect defoliation than to drought								TREE PHYSIOLOGY				39	1			45	54				10.1093/treephys/tpy075							Article	JAN 2019	2019										12	0	0	0	10	0	12			0829-318X	1758-4469											2019-01-01	WOS:000461507600005	29982833	
J	Jacquin, Philippe; Mothe, Frederic; Longuetaud, Fleur; Billard, Antoine; Kerfriden, Baptiste; Leban, Jean-Michel				LEBAN, Jean-Michel JML/B-2940-2008; Moraes, Edison/C-2443-2015; LEBAN, Jean-Michel/C-9461-2013	LEBAN, Jean-Michel/0000-0002-8998-6472; Billard, Antoine/0000-0001-7112-7349; Longuetaud, Fleur/0000-0002-6570-2746			CarDen: A software for fast measurement of wood density on increment cores by CT scanning								COMPUTERS AND ELECTRONICS IN AGRICULTURE				156				606	617				10.1016/j.compag.2018.12.008							Article	JAN 2019	2019										12	1	0	0	7	0	12			0168-1699	1872-7107											2019-01-01	WOS:000456754100059		
J	Le Moullec, Mathilde; Buchwal, Agata; van der Wal, Rene; Sandal, Lisa; Hansen, Brage Bremset				Hansen, Brage Bremset/B-9942-2008; Buchwal, Agata/F-5516-2013; van der Wal, Rene/F-3177-2010	Hansen, Brage Bremset/0000-0001-8763-4361; Buchwal, Agata/0000-0001-6879-6656; Le Moullec, Mathilde/0000-0002-3290-7091			Annual ring growth of a widespread high arctic shrub reflects past fluctuations in community-level plant biomass								JOURNAL OF ECOLOGY				107	1			436	451				10.1111/1365-2745.13036							Article	JAN 2019	2019										24	0	0	0	16	0	24			0022-0477	1365-2745											2019-03-07	WOS:000459070600036		
J	Luc Doyon				Doyon, Luc/AAG-2346-2020	Doyon, Luc/0000-0001-7163-6186			On the shape of things: A geometric morphometrics approach to investigate Aurignacian group membership								JOURNAL OF ARCHAEOLOGICAL SCIENCE				101				99	114				10.1016/j.jas.2018.11.009							Article	JAN 2019	2019										10	1	0	0	1	0	11			0305-4403	1095-9238											2019-01-01	WOS:000456639000009		
J	Magnan, Gabriel; Le Stum-Boivin, Eloise; Garneau, Michelle; Grondin, Pierre; Fenton, Nicole; Bergeron, Yves					Magnan, Gabriel/0000-0002-7758-6922; Garneau, Michelle/0000-0002-1956-9243			Holocene vegetation dynamics and hydrological variability in forested peatlands of the Clay Belt, eastern Canada, reconstructed using a palaeoecological approach								BOREAS				48	1			131	146				10.1111/bor.12345							Article	JAN 2019	2019										9	1	0	0	6	0	9			0300-9483	1502-3885											2019-01-07	WOS:000454203700009		
J	Mueller, Karin; Duwig, Celine; Tinet, Anne-Julie; Strozzi, Alfonso Gastelum; Spadini, Lorenzo; Morel, Marie Christine; Charrier, Pascal				Duwig, Celine/E-4704-2015; Mueller, Karin/J-5871-2013; Strozzi, Alfonso Gastelum/M-8874-2016	Duwig, Celine/0000-0003-1505-8996; Mueller, Karin/0000-0002-5224-0984; Strozzi, Alfonso Gastelum/0000-0001-9668-5822; Tinet, Anne-Julie/0000-0001-7422-7935; Morel, Marie-Christine/0000-0001-8975-2492			Orchard management and preferential flow in Andosols - comparing two kiwifruit orchards in New Zealand								SOIL RESEARCH				57	6			615	628				10.1071/SR18293							Article	2019	2019										1	0	0	0	1	0	1			1838-675X	1838-6768											2019-09-30	WOS:000484546300010		
J	Pitt, Daniel; Bruford, Michael W.; Barbato, Mario; Orozco-terWengel, Pablo; Martinez, Rodrigo; Sevane, Natalia				BARBATO, Mario/AAG-5854-2019; Orozco-terWengel, Pablo Andres/D-1527-2011; Sevane, Natalia/R-1920-2018	BARBATO, Mario/0000-0002-7203-1549; Orozco-terWengel, Pablo Andres/0000-0002-7951-4148; Sevane, Natalia/0000-0003-4766-6291; Martinez Sarmiento, Rodrigo Alfredo/0000-0002-9733-0780; Pitt, Daniel/0000-0002-8429-2957			Demography and rapid local adaptation shape Creole cattle genome diversity in the tropics								EVOLUTIONARY APPLICATIONS				12	1	SI		105	122				10.1111/eva.12641							Article	JAN 2019	2019										38	0	0	0	28	1	39			1752-4571												2019-01-07	WOS:000454198200010	30622639	
J	Pitt, Daniel; Sevane, Natalia; Nicolazzi, Ezequiel L.; MacHugh, David E.; Park, Stephen D. E.; Colli, Licia; Martinez, Rodrigo; Bruford, Michael W.; Orozco-terWengel, Pablo				Colli, Licia/AAC-2985-2021; Sevane, Natalia/R-1920-2018; MacHugh, David/ITV-3490-2023; Orozco-terWengel, Pablo Andres/D-1527-2011	Sevane, Natalia/0000-0003-4766-6291; MacHugh, David/0000-0002-8112-4704; Orozco-terWengel, Pablo Andres/0000-0002-7951-4148; Martinez Sarmiento, Rodrigo Alfredo/0000-0002-9733-0780; Pitt, Daniel/0000-0002-8429-2957			Domestication of cattle: Two or three events?								EVOLUTIONARY APPLICATIONS				12	1	SI		123	136				10.1111/eva.12674							Article	JAN 2019	2019										48	1	0	0	41	0	49			1752-4571												2019-01-07	WOS:000454198200011	30622640	
J	Price, Max D.; Evin, Allowen					EVIN, Allowen/0000-0003-4515-1649			Long-term morphological changes and evolving human-pig relations in the northern Fertile Crescent from 11,000 to 2000cal. bc								ARCHAEOLOGICAL AND ANTHROPOLOGICAL SCIENCES				11	1			237	251				10.1007/s12520-017-0536-z							Article	JAN 2019	2019										15	0	0	0	4	0	15			1866-9557	1866-9565											2019-01-11	WOS:000454629900013		
J	Rose, Thomas; Telouk, Philippe; Klein, Sabine; Marschall, Horst R.				Klein, Sabine/AAD-1543-2022; TELOUK, Philippe/AAY-6708-2021; Rose, Thomas/ABF-5176-2021; Marschall, Horst/E-1661-2011	Rose, Thomas/0000-0002-8186-3566; Marschall, Horst/0000-0002-0609-682X			Questioning Fe isotopes as a provenance tool: Insights from bog iron ores and alternative applications in archeometry								JOURNAL OF ARCHAEOLOGICAL SCIENCE				101				52	62				10.1016/j.jas.2018.11.005							Article	JAN 2019	2019										10	0	0	0	1	0	10			0305-4403	1095-9238											2019-02-13	WOS:000456639000005		
J	Tamo, Camille; Gajewski, K.					Tamo, Camille/0000-0002-8497-3090			Environmental changes of the last 1000 years on Prince of Wales Island, Nunavut, Canada								ARCTIC ANTARCTIC AND ALPINE RESEARCH				51	1			348	365				10.1080/15230430.2019.1640527							Article	2019	2019										2	0	0	0	1	0	2			1523-0430	1938-4246											2019-01-01	WOS:000486105800025		
J	Wales, Nathan; Akman, Melis; Watson, Ray H. B.; Barreiro, Fatima Sanchez; Smith, Bruce D.; Gremillion, Kristen J.; Gilbert, M. Thomas P.; Blackman, Benjamin K.				Wales, Nathan/B-4263-2015; Gremillion, Kristen J/K-7075-2017; Gilbert, Marcus TP/A-8936-2013	Wales, Nathan/0000-0003-0359-8450; Gremillion, Kristen J/0000-0003-3253-9409; Gilbert, Marcus TP/0000-0002-5805-7195; Blackman, Benjamin/0000-0003-4936-6153; Watson, Ray/0000-0003-0697-6912; Sanchez Barreiro, Fatima/0000-0002-5902-0052			Ancient DNA reveals the timing and persistence of organellar genetic bottlenecks over 3,000 years of sunflower domestication and improvement								EVOLUTIONARY APPLICATIONS				12	1	SI		38	53				10.1111/eva.12594							Article	JAN 2019	2019										18	0	0	0	12	0	18			1752-4571												2019-01-01	WOS:000454198200005	30622634	
J	Lewis, Matthew C.; Sealy, Judith C.					Lewis, Matthew/0000-0002-3460-7180			Coastal complexity: Ancient human diets inferred from Bayesian stable isotope mixing models and a primate analogue								PLOS ONE				13	12					e0209411			10.1371/journal.pone.0209411							Article	DEC 20 2018	2018										7	0	0	0	3	0	7			1932-6203												2019-01-04	WOS:000453841700069	30571752	
J	Roberts, Sarah L.; Swann, George E. A.; McGowan, Suzanne; Panizzo, Virginia N.; Vologina, Elena G.; Sturm, Michael; Mackay, Anson W.				Vologina, Elena G/A-6414-2014; McGowan, Suzanne/GZB-0118-2022; Shen, Feilong/GSN-7343-2022; Swann, George/B-2794-2011	Swann, George/0000-0002-4750-9504; Panizzo, Virginia/0000-0002-3411-9945			Diatom evidence of 20th century ecosystem change in Lake Baikal, Siberia								PLOS ONE				13	12					e0208765			10.1371/journal.pone.0208765							Article	DEC 19 2018	2018										16	0	0	0	9	0	16			1932-6203												2019-01-04	WOS:000453779300056	30566423	
J	Hennebelle, Andy; Grondin, Pierre; Aleman, Julie C.; Ali, Adam A.; Bergeron, Yves; Borcard, Daniel; Blarquez, Olivier				Aleman, Julie/AAO-7237-2021				Using paleoecology to improve reference conditions for ecosystem-based management in western spruce-moss subdomain of Quebec								FOREST ECOLOGY AND MANAGEMENT				430				157	165				10.1016/j.foreco.2018.08.007							Article	DEC 15 2018	2018										6	0	0	0	6	0	7			0378-1127	1872-7042											2018-12-28	WOS:000449137300016		
